Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption
15/01/2010 00,2,1BHK,29.98,54.08,1.3,1.33,Low,0,,0.0,103.33
31/07/2009 16,2,Studio,29.19,34.1,1.3,1.25,Low,0,,0.0,98.83
20/05/2002 00,3,2BHK,15.69,70.6,1.67,1.27,Middle,0,Jacuzzi,0.0,142.17
11/04/2012 16,3,Bungalow,33.15,39.57,2.14,1.28,Upper Middle,0,,1.0,203.29
17/12/2010 08,4,2BHK,24.82,53.86,2.9,1.32,Upper Middle,1,Swimming Pool,0.0,274.59
28/02/2008 08,2,Cottage,19.72,62.82,1.49,0.93,Middle,1,Garden,0.0,86.2
09/03/2010 00,3,1BHK,10.03,54.53,1.66,1.39,Middle,1,,0.0,145.29
18/04/2013 16,5,3BHK,32.31,60.87,2.99,1.5,Upper Middle,1,Swimming Pool,0.0,394.37
14/02/2012 00,2,1BHK,17.76,53.32,1.61,1.2,Low,0,Garden,0.0,87.42
01/05/2014 00,2,1BHK,24.52,43.62,1.12,1.02,Low,0,,1.0,94.07
26/11/2003 00,4,3BHK,19.32,57.21,1.8,1.25,Upper Middle,1,,0.0,216.11
01/03/2010 16,1,Studio,23.5,39.97,1.07,0.694433445649121,Low,0,,0.0,75.15
20/10/2011 08,4,2BHK,18.31,56.7,2.81,1.19,Upper Middle,0,,0.0,148.85
05/02/2013 16,3,2BHK,,55.28,2.79,1.31,Upper Middle,1,,1.0,202.55
29/01/2005 08,3,1BHK,19.99,47.72,1.26,1.26,Low,1,,0.0,138.03
24/03/2007 16,2,Cottage,32.29,51.1,-77.0,1.09,Xmcv6,1,,0.0,115.42
01/10/2005 00,5,Bungalow,32.92,42.13,1.53,0.81,Rich,0,Jacuzzi,0.0,228.19
16/09/2011 08,2,Studio,25.75,69.35,1.29,1.4,Low,0,,0.0,84.63
31/12/2005 00,5,3BHK,32.93,40.36,1.87,1.13,Rich,0,Fountain,0.0,331.6
18/01/2009 08,3,1BHK,27.58,38.82,1.56,0.99,Low,0,,1.0,115.36
22/12/2002 08,3,2BHK,17.71,35.86,1.56,1.32,Upper Middle,0,,0.0,169.29
28/07/2005 08,3,2BHK,31.14,49.23,2.22,1.9656510952285824,Upper Middle,0,Garden,0.0,171.71
20/01/2007 08,5,2BHK,11.67,38.06,1.3,1.38,Middle,1,Jacuzzi,0.0,311.27
21/04/2009 08,3,3BHK,33.46,64.11,2.65,1.23,Rich,0,Fountain,0.0,216.39
01/12/2006 16,2,Cottage,31.97,38.24,1.6,0.87,Middle,1,Fountain,0.0,119.34
26/03/2007 16,4,3BHK,25.79,60.52,2.89,1.36,Upper Middle,0,Garden,0.0,199.77
01/09/2012 16,3,Cottage,31.85,38.64,1.14,1.07,Middle,0,Garden,0.0,133.68
01/07/2004 16,1,Studio,33.65,60.38,1.2,1.34,Low,0,Garden,0.0,75.36
12/08/2006 00,3,Cottage,26.44,65.63,1.04,1.28,Middle,0,Swimming Pool,0.0,158.61
26/08/2005 08,3,1BHK,,59.74,1.28,1.31,Low,1,,0.0,129.04
28/11/2010 08,4,3BHK,21.34,45.8,2.56,1.28,Upper Middle,1,Jacuzzi,0.0,291.03
20/03/2004 00,5,Detached,12.12,70.16,2.45,1.0,Rich,0,,0.0,162.39
23/11/2012 08,4,2BHK,24.21,(Z3Uy,2.04,1.02,Upper Middle,1,Fountain,1.0,232.96
27/03/2008 16,3,1BHK,33.44,52.44,-44.0,0.89,Low,0,Garden,1.0,103.57
29/03/2011 08,3,1BHK,20.34,43.32,1.76,1.15,Low,0,,0.0,105.88
17/07/2003 08,2,1BHK,20.51,68.87,1.76,0.89,Middle,0,Garden,0.0,78.72
11/10/2002 16,5,2BHK,27.33,61.83,1.61,1.05,Middle,0,Jacuzzi,1.0,218.49
17/09/2012 16,3,Detached,32.74,56.53,2.22,0.93,Rich,0,,0.0,146.37
03/10/2007 00,2,Studio,34.13,25.73,1.61,1.04,Low,0,Garden,1.0,105.94
18/04/2010 00,2,1BHK,13.38,53.89,1.48,0.82,Low,1,,0.0,65.89
01/09/2013 08,2,1BHK,27.43,43.43,1.41,0.95,Middle,0,Swimming Pool,0.0,111.23
14/05/2007 08,3,1BHK,21.25,43.17,1.34,1.09,Low,1,,0.0,124.18
13/10/2009 08,3,Cottage,12.76,46.42,1.65,1.29,Middle,1,Jacuzzi,0.0,183.3
04/08/2004 08,3,3BHK,32.79,42.72,2.97,1.1,Upper Middle,0,Jacuzzi,0.0,192.76
17/04/2012 16,2,Cottage,10.36,62.24,1.56,1.45,Middle,0,Jacuzzi,1.0,142.21
18/03/2006 00,4,Bungalow,25.47,65.03,1.81,1.36,Rich,0,Fountain,0.0,252.29
16/09/2010 00,4,3BHK,18.58,53.8,1.63,1.37,Rich,0,Fountain,0.0,286.54
28/05/2010 00,4,3BHK,26.65,54.47,2.17,0.87,Upper Middle,0,Fountain,1.0,184.48
18/01/2012 08,3,Bungalow,13.83,77.93,2.15,1.31,Upper Middle,0,,0.0,117.16
19/12/2010 08,5,Bungalow,30.66,42.22,2.91,1.02,Upper Middle,1,,0.0,213.39
09/04/2004 16,2,Studio,12.29,42.02,1.23,1.23,Low,0,,0.0,80.45
18/11/2012 00,1,Studio,16.46,ZBpCh,1.0,1.4,Low,0,Garden,0.0,76.76
20/04/2008 16,1,Studio,27.94,64.64,1.56,1.03,Low,1,,0.0,60.69
29/09/2008 08,3,,13.75,52.79,1.63,1.46,Middle,1,Swimming Pool,0.0,207.92
11/06/2012 08,4,2BHK,13.07,79.41,1.55,1.2,Middle,0,Garden,0.0,122.57
07/08/2004 16,5,3BHK,14.82,55.5,2.02,1.33,Rich,0,,0.0,250.71
31/01/2008 16,2,Cottage,33.95,55.39,1.07,0.83,Middle,1,,0.0,88.65
15/05/2007 08,4,Bungalow,32.24,h9-vQ,2.17,1.13,Upper Middle,1,Swimming Pool,0.0,257.23
14/05/2011 16,2,1BHK,22.91,56.27,1.18,1.07,Low,0,,0.0,78.01
24/01/2006 00,3,Cottage,22.48,55.69,1.65,1.09,a(rZg,0,,0.0,105.62
30/01/2011 08,5,3BHK,11.16,64.09,2.67,1.22,Upper Middle,0,,0.0,171.54
09/10/2008 16,5,2BHK,30.88,21.98,2.1,1.24,Upper Middle,1,Fountain,0.0,365.9
20/12/2010 16,3,2BHK,28.08,64.84,1.57,1.24,Middle,0,,1.0,148.23
19/09/2013 08,3,2BHK,21.05,46.49,1.9,1.29,Upper Middle,1,Swimming Pool,0.0,243.44
02/12/2007 08,3,Cottage,19.98,54.83,1.49,1.32,Middle,0,,0.0,126.27
06/04/2004 08,4,3BHK,12.45,C0=]),2.23,1.12,Upper Middle,0,Fountain,0.0,192.19
15/01/2008 16,3,Cottage,33.36,60.11,1.29,0.83,Middle,0,Jacuzzi,0.0,108.01
18/07/2011 16,3,Cottage,33.51,45.6,1.8,0.86,Middle,1,Jacuzzi,0.0,144.19
06/03/2012 00,4,2BHK,24.75,45.12,2.79,1.05,Upper Middle,1,,0.0,179.75
01/06/2014 00,3,2BHK,32.89,42.06,1.58,1.22,Upper Middle,1,Fountain,0.0,203.65
08/04/2012 08,3,Cottage,29.46,48.15,1.62,1.4,Middle,0,,1.0,173.6
02/02/2014 00,3,2BHK,12.4,H4U=|,2.73,1.36,Upper Middle,1,Fountain,0.0,188.64
15/12/2003 16,3,2BHK,16.83,53.96,1.01,1.06,Middle,0,Swimming Pool,0.0,145.56
19/02/2014 00,2,Cottage,21.48,59.02,1.72,1.22,Middle,1,Jacuzzi,0.0,139.54
28/04/2012 00,4,2BHK,18.44,54.08,1.07,1.13,Middle,0,,0.0,142.72
26/09/2006 08,3,3BHK,16.4,44.02,2.62,0.83,Upper Middle,0,Swimming Pool,0.0,133.86
28/05/2014 00,5,2BHK,32.95,50.35,1.55,1.24,Middle,1,Garden,1.0,294.22
03/03/2013 00,3,Cottage,27.31,54.41,1.1,1.4,Middle,0,,0.0,145.32
16/07/2012 08,3,3BHK,29.56,58.89,1.68,1.04,Upper Middle,0,,1.0,157.81
03/07/2004 16,2,1BHK,30.86,43.0,1.04,0.81,Middle,1,Garden,0.0,96.3
14/08/2008 16,3,1BHK,13.48,54.03,1.34,0.82,Low,1,Garden,0.0,85.25
15/02/2014 00,2,Cottage,13.07,63.24,1.54,0.82,TP!W7,0,,0.0,56.85
14/03/2005 16,1,Studio,14.58,68.54,1.21,1.16,Low,0,Garden,1.0,60.45
14/07/2003 16,3,3BHK,28.2,62.16,1.99,0.93,Upper Middle,0,,0.0,116.43
17/11/2005 08,4,Detached,12.92,59.09,1.96,1.02,Rich,0,Garden,0.0,168.28
15/11/2004 00,4,,18.21,30.66,1.6,1.5,Upper Middle,0,Fountain,0.0,306.94
03/06/2009 00,3,2BHK,34.21,48.75,1.82,0.87,Upper Middle,0,,0.0,115.04
28/07/2011 08,3,Cottage,31.8,57.59,1.42,1.05,Middle,0,Fountain,0.0,130.57
23/05/2008 16,4,2BHK,15.61,53.46,1.47,1.35,Middle,0,,0.0,164.23
13/07/2002 08,3,Bungalow,33.42,47.38,1.55,1.47,Upper Middle,0,Swimming Pool,0.0,257.75
26/10/2010 16,2,1BHK,14.43,53.17,1.74,0.99,Low,2,,0.0,79.89
09/11/2013 08,5,Bungalow,,58.55,2.38,1.02,Upper Middle,0,Fountain,0.0,184.89
18/09/2005 16,-66,2BHK,25.18,62.47,1.65,1.42,Middle,1,,0.0,207.75
19/01/2005 08,5,2BHK,25.68,54.7,1.49,1.37,Middle,0,,0.0,207.23
12/01/2014 16,5,3BHK,32.42,39.53,2.89,1.13,Upper Middle,0,Garden,0.0,231.49
04/10/2008 00,2,1BHK,20.67,61.31,1.12,1.47,Low,0,Garden,0.0,106.36
29/08/2013 08,3,3BHK,12.41,69.95,2.95,1.15,Upper Middle,0,Swimming Pool,1.0,169.93
09/05/2005 00,3,2BHK,13.58,58.04,1.54,0.85,Middle,-1,Jacuzzi,0.0,103.29
06/07/2002 08,3,Cottage,19.02,43.22,1.09,0.9,Middle,0,Swimming Pool,1.0,141.24
12/10/2006 16,2,1BHK,23.93,50.25,1.09,1.11,Middle,1,Garden,0.0,119.62
14/02/2009 16,3,1BHK,27.62,51.64,1.24,1.19,Middle,0,Jacuzzi,1.0,181.18
28/03/2014 00,3,1BHK,31.57,48.51,1.42,1.17,Middle,0,Garden,0.0,135.48
29/01/2012 08,4,Bungalow,31.17,57.87,1.92,1.44,Upper Middle,0,Jacuzzi,0.0,259.21
20/06/2002 16,2,Cottage,33.53,62.64,1.59,1.4,Middle,1,,0.0,137.77
17/10/2013 00,4,2BHK,25.6,43.01,-66.0,1.41,Middle,1,Jacuzzi,0.0,305.5
27/12/2002 08,3,,34.4,18.88,1.22,1.11,Middle,1,,1.0,207.51
09/07/2003 16,4,Bungalow,18.36,58.5,2.14,0.2753841676803144,Upper Middle,1,Fountain,1.0,192.6
27/05/2010 00,2,1BHK,27.59,43.09,1.61,1.46,Low,0,,0.0,117.8
06/10/2003 16,5,2BHK,25.73,47.77,1.28,0.84,Middle,0,,0.0,133.95
12/05/2014 00,3,1BHK,30.3,49.07,1.26,0.93,,0,,0.0,102.05
19/01/2003 08,3,1BHK,20.6,40.7,1.14,0.99,Low,0,,0.0,95.52
04/08/2004 00,3,3BHK,25.95,47.4,3.0,0.88,Upper Middle,0,Fountain,0.0,136.19
07/06/2007 00,5,Bungalow,13.81,57.82,3.0,0.85,Rich,-1,Jacuzzi,1.0,196.79
01/08/2009 08,3,1BHK,32.72,52.45,1.66,1.11,Middle,1,,1.0,163.94
25/02/2010 08,5,,13.12,51.95,1.46,1.32,Middle,0,Garden,1.0,221.16
05/07/2014 08,3,3BHK,11.26,52.48,1.73,1.15,Upper Middle,0,,0.0,135.14
22/09/2006 16,3,Bungalow,15.5,50.62,2.94,1.08,Upper Middle,0,Garden,0.0,120.34
30/10/2012 16,3,3BHK,12.54,55.88,2.45,1.22,Rich,0,Swimming Pool,0.0,210.78
04/10/2002 16,3,1BHK,22.31,60.52,1.06,1.33,Middle,2,Swimming Pool,0.0,198.71
02/08/2009 08,3,3BHK,14.42,59.48,2.38,1.4,Upper Middle,0,Garden,0.0,163.63
04/05/2006 00,2,Cottage,13.6,68.06,1.53,1.27,f=)'],1,,0.0,103.03
22/06/2014 08,4,2BHK,22.3,51.25,1.47,1.44,Middle,0,Fountain,1.0,259.3
04/06/2014 16,2,1BHK,18.47,60.08,1.52,1.14,Middle,0,,0.0,85.29
13/09/2014 16,2,1BHK,14.74,48.63,1.46,1.13,Middle,0,,0.0,88.11
31/07/2002 16,3,2BHK,31.67,52.19,1.82,1.18,Upper Middle,0,Swimming Pool,0.0,194.99
28/01/2006 08,3,2BHK,32.96,46.84,1.2,1.02,Middle,0,,1.0,146.54
17/06/2013 08,4,2BHK,31.35,38.09,2.23,1.43,Upper Middle,0,,1.0,265.33
16/03/2008 08,2,1BHK,17.78,54.88,1.65,1.14,Low,0,,,78.61
16/04/2009 08,4,2BHK,34.54,57.85,1.26,1.0,Middle,0,Jacuzzi,0.0,173.66
17/06/2008 16,4,Bungalow,22.77,45.58,1.59,1.01,Upper Middle,0,Swimming Pool,0.0,195.58
11/05/2008 00,4,Bungalow,13.35,54.6,2.96,0.87,Upper Middle,0,Jacuzzi,0.0,130.07
12/10/2005 16,3,2BHK,13.97,63.75,1.63,1.23,Middle,0,,0.0,114.4
31/05/2008 08,3,Detached,30.36,46.28,2.53,2.1532258263305484,Rich,0,Fountain,0.0,285.68
20/05/2010 00,3,2BHK,21.83,51.05,2.97,1.43,Upper Middle,0,,0.0,160.52
20/10/2002 00,3,1BHK,18.82,45.75,1.41,0.91,Middle,2,,0.0,110.85
12/06/2006 00,3,2BHK,12.06,56.42,1.14,1.13,Middle,0,Fountain,0.0,134.28
07/11/2006 16,3,3BHK,23.56,46.6,2.19,0.94,Rich,0,Garden,0.0,154.29
07/10/2006 16,3,2BHK,33.69,43.54,2.12,0.97,Upper Middle,1,,0.0,131.32
02/01/2002 08,2,Cottage,16.23,52.25,1.14,1.11,Middle,0,Fountain,0.0,104.7
14/10/2004 00,3,1BHK,13.97,50.5,1.73,1.42,Middle,0,,0.0,131.34
13/03/2007 00,4,3BHK,32.61,|UxPV,2.77,1.38,Upper Middle,1,Swimming Pool,0.0,372.09
07/11/2004 08,3,1BHK,18.2,54.31,1.41,1.46,Middle,0,Garden,0.0,145.72
27/11/2011 08,3,1BHK,11.98,50.71,1.28,1.2,Low,0,,0.0,100.15
10/04/2004 08,2,Studio,26.18,-<yNn,1.09,0.96,}zP9%,0,,0.0,67.34
14/03/2014 00,3,Bungalow,22.96,45.78,2.34,1.35,bALNu,0,Swimming Pool,0.0,211.5
08/07/2005 16,2,1BHK,12.07,72.85,1.27,1.13,Middle,0,,0.0,73.26
24/12/2013 00,2,1BHK,16.63,59.63,1.73,0.91,Low,1,,0.0,71.39
12/05/2006 08,3,2BHK,27.41,59.35,1.72,1.04,Middle,0,Fountain,0.0,133.95
16/01/2011 08,3,2BHK,30.63,35.49,1.21,1.47,Middle,0,,0.0,193.8
08/11/2008 00,2,Studio,17.42,50.13,1.14,1.06,Low,0,Swimming Pool,0.0,90.09
23/11/2007 08,3,1BHK,17.12,36.37,1.03,0.83,Middle,1,,0.0,107.12
29/09/2007 16,2,1BHK,28.72,60.5,1.67,1.01,Middle,0,Jacuzzi,1.0,116.6
18/01/2003 16,3,2BHK,12.57,75.84,2.79,1.31,Upper Middle,1,,0.0,136.92
14/06/2012 16,3,2BHK,32.87,47.99,1.54,1.1,Upper Middle,0,Swimming Pool,0.0,191.55
11/07/2002 08,3,1BHK,26.71,48.55,1.5,1.42,Middle,0,Jacuzzi,0.0,187.31
10/06/2005 08,2,1BHK,31.04,71.8,1.77,0.91,Middle,0,,0.0,67.98
20/11/2012 00,3,1BHK,10.2,63.28,1.55,1.47,Middle,1,Garden,0.0,153.09
14/10/2005 00,2,1BHK,21.99,56.87,1.39,0.87,Middle,1,,0.0,82.12
12/10/2002 08,5,Bungalow,16.59,64.92,2.63,1.39,Rich,0,Swimming Pool,0.0,287.26
15/04/2011 08,1,Studio,32.95,45.79,1.74,0.87,Low,0,Swimming Pool,0.0,65.02
04/01/2012 08,5,Bungalow,16.96,65.65,2.48,1.48,Upper Middle,0,Swimming Pool,0.0,261.2
28/05/2007 00,4,,26.56,66.02,2.58,1.16,Upper Middle,1,,0.0,175.76
22/12/2013 16,3,Detached,29.55,57.7,2.25,0.95,J{z[),0,Swimming Pool,0.0,188.51
26/03/2014 16,2,Cottage,25.61,45.24,1.41,1.48,Middle,0,Garden,0.0,136.19
17/07/2010 08,3,2BHK,15.93,59.61,2.78,1.42,Upper Middle,0,Jacuzzi,1.0,206.31
14/01/2008 16,2,Cottage,13.56,59.99,1.04,1.22,Middle,0,,0.0,89.42
24/06/2007 16,3,Detached,18.46,w#W6s,2.4,0.89,Rich,1,Garden,0.0,165.8
13/05/2010 08,5,2BHK,31.5,57.5,2.72,1.16,Upper Middle,0,,0.0,184.64
11/12/2011 00,3,1BHK,23.54,41.05,1.09,1.45,Middle,0,Garden,0.0,167.72
07/02/2006 08,1,Studio,29.13,50.05,1.08,1.3,Low,0,,0.0,72.86
17/06/2009 08,3,3BHK,30.21,64.72,1.76,0.96,Upper Middle,1,,1.0,166.4
28/01/2008 08,4,Bungalow,29.43,46.84,1.53,1.27,Upper Middle,0,Swimming Pool,0.0,256.47
27/12/2012 00,2,1BHK,21.72,45.88,1.6,1.28,Low,0,,1.0,110.97
29/02/2004 08,3,2BHK,18.52,41.26,1.46,1.0,Middle,0,,1.0,130.98
26/03/2013 08,4,Bungalow,22.78,42.41,2.72,1.05,Rich,0,Swimming Pool,0.0,231.15
13/05/2006 08,3,1BHK,28.89,40.0,1.75,1.1,Middle,1,Swimming Pool,0.0,192.65
31/03/2013 16,5,Bungalow,19.15,67.62,2.88,1.23,Upper Middle,1,,,196.26
18/04/2009 00,4,2BHK,26.92,79.82,2.97,1.47,Upper Middle,0,,0.0,163.41
10/09/2004 08,2,1BHK,11.38,68.93,1.77,1.46,Middle,1,,0.0,113.73
19/02/2007 00,5,2BHK,10.5,87.97,-55.0,1.18,,0,Jacuzzi,1.0,174.33
12/05/2008 16,3,Cottage,12.91,56.02,1.42,1.22,Middle,1,,0.0,131.4
15/12/2009 08,-99,3BHK,23.84,48.73,-33.0,1.12,Upper Middle,0,,1.0,200.19
20/09/2011 00,4,2BHK,34.98,44.91,2.62,1.0,Upper Middle,0,Garden,0.0,163.15
20/01/2014 16,2,1BHK,10.72,62.57,1.63,0.86,Low,0,,0.0,52.91
06/09/2003 16,-88,2BHK,21.22,58.92,2.5,1.31,Upper Middle,1,,0.0,169.72
19/06/2007 08,1,Studio,21.14,44.35,1.73,1.43,Low,0,Garden,,79.45
29/06/2002 00,5,3BHK,10.84,44.99,2.58,0.99,Upper Middle,0,Jacuzzi,1.0,228.43
24/07/2004 08,2,1BHK,20.51,52.04,1.38,1.41,Middle,0,,0.0,113.62
18/04/2007 16,3,Cottage,20.55,54.34,1.46,1.05,Middle,0,Fountain,0.0,121.7
09/02/2007 08,1,Studio,32.08,56.71,1.19,1.39,Low,0,,0.0,75.95
30/07/2008 00,3,2BHK,25.31,60.29,2.77,1.25,Upper Middle,1,Swimming Pool,0.0,212.65
13/09/2008 16,4,3BHK,34.48,34.24,1.67,0.96,Upper Middle,0,Jacuzzi,0.0,226.41
09/06/2013 16,5,3BHK,29.77,53.07,2.55,1.02,Upper Middle,0,Swimming Pool,0.0,237.92
25/11/2008 00,5,2BHK,13.74,56.34,1.37,1.19,Middle,0,Garden,0.0,169.22
22/05/2009 16,5,2BHK,17.78,67.09,1.83,1.03,Upper Middle,0,Jacuzzi,0.0,180.03
17/05/2012 00,2,1BHK,19.33,48.9,1.35,0.94,Middle,1,Fountain,0.0,110.77
19/09/2002 08,5,3BHK,15.6,52.22,1.81,0.81,,0,Swimming Pool,0.0,175.79
07/03/2013 00,3,Cottage,12.22,58.42,1.69,1.04,Middle,0,,0.0,89.77
15/04/2003 16,3,1BHK,21.21,52.88,1.37,1.13,Low,0,,0.0,100.44
17/10/2011 08,2,Studio,34.5,49.33,1.72,1.13,Low,0,Garden,1.0,99.33
21/02/2002 08,4,2BHK,15.68,56.84,1.22,0.83,Middle,0,,0.0,99.58
15/02/2009 00,3,2BHK,29.57,51.29,1.24,1.21,Middle,0,Garden,0.0,149.98
30/09/2004 00,4,3BHK,13.65,45.71,1.83,0.97,Upper Middle,1,Fountain,0.0,206.99
17/07/2003 00,4,,34.83,33.43,2.02,0.88,Upper Middle,0,,0.0,150.94
15/02/2012 16,3,3BHK,30.76,55.92,2.82,0.83,Upper Middle,0,Jacuzzi,0.0,132.94
31/08/2005 00,4,Detached,27.86,27.92,2.94,1.05,Rich,0,Swimming Pool,1.0,326.32
21/10/2008 00,1,Studio,20.41,69.65,1.74,1.35,Low,0,Garden,0.0,62.15
14/10/2013 08,3,1BHK,25.7,48.48,1.03,1.33,Low,1,,0.0,153.62
11/07/2005 16,3,2BHK,30.85,63.45,1.41,0.89,Middle,0,Garden,0.0,101.1
30/06/2004 00,3,Bungalow,19.38,52.84,2.96,1.1,,0,Fountain,1.0,165.06
24/09/2003 16,2,1BHK,34.16,39.38,1.28,1.35,Middle,1,Jacuzzi,1.0,228.39
20/12/2006 00,4,Bungalow,32.53,51.7,2.22,1.22,Upper Middle,1,,1.0,250.38
09/07/2002 16,5,Bungalow,10.28,62.98,2.71,1.43,Rich,0,Swimming Pool,1.0,324.83
15/02/2008 08,5,Bungalow,11.39,61.24,2.54,0.82,Rich,0,Swimming Pool,1.0,192.06
06/05/2007 08,4,Detached,34.75,47.49,1.82,1.15,Rich,0,Jacuzzi,0.0,295.48
29/08/2003 08,4,Bungalow,12.94,54.32,2.04,1.21,Upper Middle,0,Swimming Pool,0.0,197.92
13/05/2011 00,1,Studio,17.38,41.45,1.66,0.94,,0,Garden,0.0,51.84
05/08/2009 00,5,Bungalow,28.48,64.87,1.91,0.96,Upper Middle,1,Fountain,0.0,212.34
05/02/2005 08,-22,3BHK,24.61,65.17,2.86,0.9,Upper Middle,0,Jacuzzi,0.0,174.94
14/01/2005 00,3,1BHK,21.03,61.86,1.51,1.29,Middle,0,Fountain,0.0,142.59
02/10/2014 16,3,3BHK,23.76,55.72,2.12,1.46,Upper Middle,1,,0.0,219.58
28/07/2007 00,5,2BHK,20.82,73.67,1.96,0.99,Upper Middle,0,,0.0,133.99
18/09/2004 16,4,Bungalow,17.71,61.68,1.56,1.04,Upper Middle,0,Fountain,0.0,159.67
23/11/2002 16,2,1BHK,26.72,44.85,1.07,0.95,Low,1,,,92.79
30/07/2011 08,4,3BHK,22.98,29.26,2.0,1.12,Rich,1,Garden,1.0,336.25
05/03/2002 08,5,2BHK,13.4,62.1,2.58,1.38,Upper Middle,0,Garden,0.0,195.04
08/07/2010 08,4,2BHK,10.08,52.55,1.51,0.6205587317275314,Upper Middle,1,Fountain,0.0,227.43
24/08/2006 00,5,2BHK,16.74,45.66,1.63,1.46,Middle,1,Jacuzzi,1.0,372.41
22/08/2002 00,3,1BHK,29.26,78.15,1.45,0.81,Low,0,Jacuzzi,0.0,79.36
22/06/2014 16,4,2BHK,10.1,89.25,1.61,1.33,Middle,0,Swimming Pool,1.0,173.02
22/07/2002 00,5,,23.87,48.87,2.58,1.36,Upper Middle,0,Fountain,0.0,262.25
19/05/2013 00,3,2BHK,23.41,55.84,2.34,1.17,Upper Middle,0,Jacuzzi,0.0,165.46
11/04/2002 08,2,1BHK,34.1,36.9,1.01,1.14,,0,,0.0,115.15
14/02/2005 00,3,Bungalow,12.98,46.95,1.8,1.08,Upper Middle,1,,1.0,169.36
12/07/2014 00,2,Studio,13.6,67.52,1.63,1.08,Low,0,,0.0,58.67
20/12/2002 08,3,2BHK,13.02,49.85,1.55,1.33,Upper Middle,1,,0.0,179.32
26/10/2011 16,4,Bungalow,13.93,58.75,2.38,1.41,Upper Middle,0,Garden,0.0,178.74
22/02/2005 00,5,,19.07,47.27,1.25,1.15,Middle,0,,0.0,174.48
23/12/2002 08,3,1BHK,31.68,37.1,1.12,1.26,Middle,0,,1.0,173.58
13/10/2011 00,5,3BHK,33.26,61.5,1.84,1.28,Rich,0,Swimming Pool,0.0,353.54
06/01/2004 00,4,3BHK,10.42,42.61,1.67,1.13,Upper Middle,0,,0.0,167.27
12/08/2010 00,1,Studio,17.59,65.18,1.33,1.31,Low,1,Garden,0.0,74.91
12/09/2008 08,5,Detached,18.44,45.99,2.89,0.88,Rich,1,Jacuzzi,1.0,300.4
29/06/2009 00,3,Cottage,28.12,Yq9ix,1.6,1.2,Middle,0,Garden,1.0,149.63
03/01/2009 16,5,,34.03,49.21,2.63,1.02,Upper Middle,0,Swimming Pool,0.0,228.85
28/04/2012 16,4,Bungalow,27.72,sonWw,2.71,1.44,Rich,0,Jacuzzi,0.0,297.12
29/04/2014 00,5,3BHK,21.69,;&N[^,2.78,1.16,Upper Middle,0,Garden,1.0,230.33
28/03/2006 08,2,1BHK,17.18,68.7,1.51,1.31,Low,0,,0.0,81.84
05/01/2009 00,3,Cottage,14.02,38.81,1.43,1.39,Middle,0,Swimming Pool,0.0,182.77
25/10/2013 08,2,,24.98,38.1,1.12,1.18,Middle,0,Jacuzzi,1.0,157.04
22/03/2010 08,3,2BHK,17.65,35.79,1.68,0.89,Middle,0,Jacuzzi,0.0,129.53
19/04/2009 08,3,2BHK,27.05,59.82,1.3,1.03,Middle,1,,0.0,134.74
11/04/2012 00,4,2BHK,30.12,61.57,1.23,0.88,Middle,1,,0.0,138.33
17/08/2013 16,4,Bungalow,13.21,41.14,2.16,1.22,Upper Middle,0,Garden,0.0,175.66
10/02/2007 16,2,Cottage,33.47,63.64,1.11,0.88,Middle,0,,0.0,73.45
09/05/2010 08,5,2BHK,29.25,49.12,1.02,1.05,Middle,0,Garden,0.0,181.72
29/05/2008 16,2,1BHK,27.14,54.0,1.2,1.21,Low,0,,1.0,106.43
20/06/2006 00,3,Detached,33.56,39.05,-55.0,1.28,Rich,0,Fountain,1.0,316.69
17/03/2002 00,1,Studio,10.89,68.25,1.24,1.26,Low,0,Garden,0.0,55.72
23/01/2005 00,5,2BHK,32.17,56.07,1.03,1.48,Middle,1,Garden,0.0,298.81
20/05/2007 00,4,3BHK,17.52,68.53,2.12,1.04,Upper Middle,0,,0.0,133.48
30/09/2011 00,4,2BHK,12.25,46.09,1.7,1.48,Middle,-1,Jacuzzi,1.0,259.85
28/12/2009 00,5,2BHK,22.97,55.89,1.48,1.12,Middle,1,,0.0,196.41
19/02/2005 08,2,1BHK,13.51,55.53,1.03,1.44,Middle,1,Fountain,0.0,156.81
19/07/2003 08,5,Bungalow,14.76,67.52,1.56,0.81,Upper Middle,0,Swimming Pool,0.0,144.35
16/04/2008 16,5,2BHK,11.51,50.96,2.96,1.4,Upper Middle,0,Swimming Pool,0.0,254.62
15/12/2002 08,2,1BHK,22.44,62.04,1.09,0.88,Low,0,Garden,1.0,74.52
22/02/2005 16,3,2BHK,16.08,58.93,1.16,1.13,Middle,0,Garden,0.0,119.67
23/08/2013 08,3,2BHK,11.58,60.09,1.55,1.38,Upper Middle,0,Fountain,1.0,197.28
07/05/2009 08,3,1BHK,32.79,55.54,1.47,1.31,Low,0,,0.0,124.29
07/05/2010 16,3,Cottage,25.43,51.62,1.5,1.27,Middle,0,,1.0,150.04
02/10/2014 08,1,Studio,19.37,28.27,1.54,1.05,Low,1,,0.0,72.84
22/12/2011 08,3,1BHK,13.67,70.38,1.36,1.01,Middle,0,,0.0,82.72
23/04/2012 08,2,1BHK,20.49,55.0,1.58,0.99,Middle,0,Swimming Pool,0.0,100.83
